Mol ID,SMILES,Atom ID,Aromatic,Strained,C_Mulliken Charge,AtomDegree,C_Effective Atom Polarizability,C_Partial Pi Charge ,C_Pi Electronegativity,C_SigmaElectonegativity,Hybridization,H_mulliken_charge,H_Effective Atom Polarizability,H_sigmaElectroNegativityDescriptor,NWChem,Avg_NWChem,BondLength,Exp1JCH,SigmaDeltaTheta,SigmaAbsDelthaTheta,Omega,MaxDeltaTheta
170_NWChem_1JCH_mulliken,[H]c1c2c(c([H])c([H])c1([H]))c([H])c([H])c([H])c2N([H])[H],15,TRUE,FALSE,6.18575,2,8.4648125,-0.311246003,5.556640447,8.291735127,SP2,0.90379,5.11090625,7.556966658,160.9666,160.9666,1.083413474,161,0.123554379,0,0,0
171_NWChem_1JCH_mulliken,[H]c1c([H])c([H])c(c([H])c1([H]))[Si](C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],14,TRUE,FALSE,6.12513,2,7.89025,0,5.527930695,8.256115414,SP2,0.90802,4.823625,7.555160606,156.2804,156.31265,1.084947566,156.1,-1.53211501,0,0,0
171_NWChem_1JCH_mulliken,[H]c1c([H])c([H])c(c([H])c1([H]))[Si](C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],13,TRUE,FALSE,6.1248,2,7.89025,0,5.527930695,8.256115414,SP2,0.90772,4.823625,7.555160606,156.3449,156.31265,1.084951385,156.1,-1.52856632,0,0,0
171_NWChem_1JCH_mulliken,[H]c1c([H])c([H])c(c([H])c1([H]))[Si](C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],10,TRUE,FALSE,6.1332,2,7.3643125,0,5.499939321,8.222883623,SP2,0.89934,4.56065625,7.553292363,157.5247,157.52615,1.084143963,157.7,-0.045440653,0,0,0
171_NWChem_1JCH_mulliken,[H]c1c([H])c([H])c(c([H])c1([H]))[Si](C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],12,TRUE,FALSE,6.13317,2,7.3643125,0,5.499939321,8.222883623,SP2,0.89934,4.56065625,7.553292363,157.5276,157.52615,1.084163083,157.7,-0.046948173,0,0,0
171_NWChem_1JCH_mulliken,[H]c1c([H])c([H])c(c([H])c1([H]))[Si](C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],11,TRUE,FALSE,6.11041,2,7.10134375,0,5.497798978,8.220341711,SP2,0.89742,4.429171875,7.553236379,158.033,158.033,1.083929914,158.1,0.450817804,0,0,0
172_NWChem_1JCH_mulliken,[H]c1c([H])c([H])c(c([H])c1([H]))C([H])([H])[H],9,TRUE,FALSE,6.16393,2,7.479125,0,5.520136118,8.246863678,SP2,0.90229,4.6180625,7.55485087,155.9207,155.9207,1.084864642,155.9,-1.025384563,0,0,0
172_NWChem_1JCH_mulliken,[H]c1c([H])c([H])c(c([H])c1([H]))C([H])([H])[H],8,TRUE,FALSE,6.11174,2,7.15875,0,5.49956537,8.22243952,SP2,0.89837,4.457875,7.5532855,157.6312,157.6312,1.083842486,157.6,-0.178452685,0,0,0
172_NWChem_1JCH_mulliken,[H]c1c([H])c([H])c(c([H])c1([H]))C([H])([H])[H],7,TRUE,FALSE,6.10635,2,6.9985625,0,5.49778193,8.220321464,SP2,0.89806,4.37778125,7.55323624,159.0685,159.0685,1.083466596,158.8,0.591175879,0,0,0
173_NWChem_1JCH_mulliken,[H]c1c([H])c([H])c(C#N)c([H])c1([H]),8,TRUE,FALSE,6.07965,2,7.006125,0,5.496286413,8.220847376,SP2,0.88883,4.3815625,7.553240446,161.2921,161.2921,1.08335642,162.4,-0.141828985,0,0,0
173_NWChem_1JCH_mulliken,[H]c1c([H])c([H])c(C#N)c([H])c1([H]),9,TRUE,FALSE,6.09924,2,7.173875,0,5.505586826,8.231482659,SP2,0.88706,4.4654375,7.553464476,162.4239,162.4239,1.083045773,163.7,-0.195400203,0,0,0
173_NWChem_1JCH_mulliken,[H]c1c([H])c([H])c(C#N)c([H])c1([H]),10,TRUE,FALSE,6.10826,2,7.509375,0,5.637901861,8.386408057,SP2,0.8774,4.6331875,7.561245545,165.2222,165.2222,1.082389581,165.3,0.297244106,0,0,0
174_NWChem_1JCH_mulliken,[H]C(=O)c1c([H])c([H])c([H])c([H])c1([H]),8,TRUE,FALSE,6.13877,2,7.553625,0,5.575436421,8.313666153,SP2,0.89347,4.6553125,7.557446744,157.9234,161.6364,1.085010334,161,-0.224677965,0,0,0
174_NWChem_1JCH_mulliken,[H]C(=O)c1c([H])c([H])c([H])c([H])c1([H]),10,TRUE,FALSE,6.07808,2,7.0171875,0,5.495000232,8.220515803,SP2,0.89117,4.38709375,7.553237712,159.4513,159.4513,1.083643291,160.4,-0.338429181,0,0,0
174_NWChem_1JCH_mulliken,[H]C(=O)c1c([H])c([H])c([H])c([H])c1([H]),11,TRUE,FALSE,6.10821,2,7.196,0,5.50002947,8.226132637,SP2,0.88988,4.4765,7.553351541,161.1449,161.21025,1.083338094,161.9,-0.04662084,0,0,0
174_NWChem_1JCH_mulliken,[H]C(=O)c1c([H])c([H])c([H])c([H])c1([H]),9,TRUE,FALSE,6.10777,2,7.196,0,5.50002947,8.226132637,SP2,0.89161,4.4765,7.553351541,161.2756,161.21025,1.083128624,161.9,0.325228752,0,0,0
174_NWChem_1JCH_mulliken,[H]C(=O)c1c([H])c([H])c([H])c([H])c1([H]),12,TRUE,FALSE,6.10258,2,7.553625,0,5.575436421,8.313666153,SP2,0.86285,4.6553125,7.557446744,165.3494,161.6364,1.083075702,161,0.120094284,0,0,0
175_NWChem_1JCH_mulliken,[H]c1c([H])c([H])c(c([H])c1([H]))N([H])[H],9,TRUE,FALSE,6.18159,2,7.397375,-0.040772931,5.632626436,8.381771344,SP2,0.9079,4.5771875,7.562801121,154.8286,154.8286,1.084893449,156,-0.489559408,0,0,0
175_NWChem_1JCH_mulliken,[H]c1c([H])c([H])c(c([H])c1([H]))N([H])[H],8,TRUE,FALSE,6.11018,2,7.117875,0,5.507337632,8.233600611,SP2,0.90033,4.4374375,7.553532082,156.8602,156.8602,1.083941712,156.9,-0.776752432,0,0,0
175_NWChem_1JCH_mulliken,[H]c1c([H])c([H])c(c([H])c1([H]))N([H])[H],7,TRUE,FALSE,6.13099,2,6.978125,-0.03924198,5.496463989,8.221045028,SP2,0.89919,4.3675625,7.553242323,161.3879,161.3879,1.082621658,160.5,1.121906093,0,0,0
176_NWChem_1JCH_mulliken,[H]c1c([H])c([H])c(c([H])c1([H]))N(O)O,9,TRUE,FALSE,6.08006,2,7.0369375,-0.022551458,5.498422013,8.221081652,SP2,0.88718,4.39696875,7.553242418,161.1114,161.1114,1.08328715,162.8,-0.316912206,0,0,0
176_NWChem_1JCH_mulliken,[H]c1c([H])c([H])c(c([H])c1([H]))N(O)O,13,TRUE,FALSE,6.10063,2,7.2355,0,5.510211365,8.235081188,SP2,0.88658,4.49625,7.553544317,163.8095,163.8126,1.082768433,165.1,-0.191980031,0,0,0
176_NWChem_1JCH_mulliken,[H]c1c([H])c([H])c(c([H])c1([H]))N(O)O,10,TRUE,FALSE,6.10061,2,7.2355,0,5.510211365,8.235081188,SP2,0.88658,4.49625,7.553544317,163.8157,163.8126,1.082781648,165.1,-0.19003699,0,0,0
176_NWChem_1JCH_mulliken,[H]c1c([H])c([H])c(c([H])c1([H]))N(O)O,12,TRUE,FALSE,6.09732,2,7.632625,-0.020587459,5.674002081,8.429196857,SP2,0.85115,4.6948125,7.563808892,169.4899,169.49315,1.080421563,168.1,1.481414024,0,0,0
176_NWChem_1JCH_mulliken,[H]c1c([H])c([H])c(c([H])c1([H]))N(O)O,11,TRUE,FALSE,6.09733,2,7.632625,-0.020587459,5.674002081,8.429196857,SP2,0.85115,4.6948125,7.563808892,169.4964,169.49315,1.080460379,168.1,1.481376952,0,0,0
177_NWChem_1JCH_mulliken,[H]c1c([H])c([H])c(OC([H])([H])[H])c([H])c1([H]),9,TRUE,FALSE,6.10246,2,7.1191875,0,5.515060108,8.242446968,SP2,0.89747,4.43809375,7.553722171,158.6519,158.6519,1.083691078,158.4,-0.295562847,0,0,0
177_NWChem_1JCH_mulliken,[H]c1c([H])c([H])c(OC([H])([H])[H])c([H])c1([H]),10,TRUE,FALSE,6.17007,2,7.4,-0.023635239,5.730161559,8.4961551,SP2,0.88814,4.5785,7.569087002,159.2775,159.2775,1.08332194,158.5,0.344460021,0,0,0
177_NWChem_1JCH_mulliken,[H]c1c([H])c([H])c(OC([H])([H])[H])c([H])c1([H]),8,TRUE,FALSE,6.10397,2,6.97878125,-0.021207694,5.496982874,8.221603028,SP2,0.89658,4.367890625,7.553246957,159.7953,159.7953,1.08327372,160.4,0.272443189,0,0,0
180_NWChem_1JCH_mulliken,[H]c1c([H])c([H])c(c([H])c1([H]))Cl,8,TRUE,FALSE,6.10176,2,7.333375,0,5.51046936,8.237124843,SP2,0.8914,4.5451875,7.553595074,160.8688,160.8688,1.08336771,161.4,-0.467833608,0,0,0
180_NWChem_1JCH_mulliken,[H]c1c([H])c([H])c(c([H])c1([H]))Cl,7,TRUE,FALSE,6.09487,2,7.085875,-0.007140482,5.496639953,8.221230403,SP2,0.89231,4.4214375,7.553243726,161.0557,161.0557,1.08297906,161.4,0.250416329,0,0,0
180_NWChem_1JCH_mulliken,[H]c1c([H])c([H])c(c([H])c1([H]))Cl,9,TRUE,FALSE,6.09944,2,7.828375,-0.006198819,5.687637371,8.445469722,SP2,0.88058,4.7926875,7.565276733,165.777,165.777,1.081788961,164.9,1.089891755,0,0,0
181_NWChem_1JCH_mulliken,[H]c1c([H])c([H])c(F)c([H])c1([H]),8,TRUE,FALSE,6.09425,2,6.821625,0,5.51728811,8.244942464,SP2,0.89324,4.2893125,7.553764411,160.5484,160.5484,1.083180431,161.1,-0.449147224,0,0,0
181_NWChem_1JCH_mulliken,[H]c1c([H])c([H])c(F)c([H])c1([H]),7,TRUE,FALSE,6.10796,2,6.83,-0.011484928,5.497101768,8.221727439,SP2,0.89329,4.2935,7.553247868,161.2565,161.2565,1.08277102,161.4,0.136679756,0,0,0
181_NWChem_1JCH_mulliken,[H]c1c([H])c([H])c(F)c([H])c1([H]),9,TRUE,FALSE,6.15802,2,6.804875,-0.010631146,5.772115666,8.544534693,SP2,0.87874,4.2809375,7.57083381,163.2262,163.2262,1.082134801,162.6,1.684944059,0,0,0
182_NWChem_1JCH_mulliken,[H]C=1OC([H])=C([H])C(=O)C=1([H]),7,FALSE,FALSE,6.19177,2,6.437125,-0.366721702,6.049492692,8.867096232,SP2,0.86717,4.0970625,7.58902401,169.3833,169.3833,1.081729311,168.8,-1.099489009,0,0,0
182_NWChem_1JCH_mulliken,[H]C=1OC([H])=C([H])C(=O)C=1([H]),8,FALSE,FALSE,5.89709,2,5.963125,0.059259992,6.374019155,9.25694565,SP2,0.87189,3.8600625,7.721513044,196.8178,196.8178,1.080997074,199.5,-3.624532655,0,0,0
184_NWChem_1JCH_mulliken,[H]C=1C(=O)N([H])C(=O)N([H])C=1([H]),10,FALSE,FALSE,5.90239,2,6.541875,-0.02493955,5.906982212,8.70551797,SP2,0.88328,4.1494375,7.633749592,176.5412,176.5412,1.081936118,180.5,-1.965787918,0,0,0
184_NWChem_1JCH_mulliken,[H]C=1C(=O)N([H])C(=O)N([H])C=1([H]),11,FALSE,FALSE,6.21214,2,6.623,-0.342254119,6.047173654,8.866054971,SP2,0.87279,4.19,7.589358793,178.6942,178.6942,1.078529775,176.5,0.095475748,0,0,0
185_NWChem_1JCH_mulliken,[H]C1=C([H])C(=O)C([H])=C([H])C1(=O),a9,FALSE,FALSE,6.13154,2,6.911125,0,5.893848882,8.684569435,SP2,0.86198,4.3340625,7.577428974,169.0851,169.0851,1.083731194,168.4,-1.279569739,0,0,0
186_NWChem_1JCH_mulliken,[H]C1=C([H])C([H])([H])C([H])([H])C([H])([H])C1(=O),a9,FALSE,FALSE,6.07937,2,6.66575,0,5.350924469,8.047625877,SP2,0.88513,4.211375,7.525758348,156.4455,156.4455,1.086748501,157.5,-3.527822176,0,0,0
186_NWChem_1JCH_mulliken,[H]C1=C([H])C([H])([H])C([H])([H])C([H])([H])C1(=O),a8,FALSE,FALSE,6.15594,2,6.74625,0,5.798405848,8.575106755,SP2,0.87217,4.251625,7.57267716,164.517,164.517,1.084231895,162.3,-2.228996913,0,0,0
187_NWChem_1JCH_mulliken,[H]C1=C([H])C([H])([H])C([H])([H])C1(=O),a8,FALSE,FALSE,6.06342,2,6.303,0,5.354177977,8.051225169,SP2,0.88639,4.03,7.52582453,164.5538,164.5538,1.083979752,166.2,6.799516995,0,0,0
187_NWChem_1JCH_mulliken,[H]C1=C([H])C([H])([H])C([H])([H])C1(=O),a7,FALSE,FALSE,6.14785,2,6.3835,0,5.79859503,8.575297622,SP2,0.87743,4.07025,7.572678699,172.0227,172.0227,1.081291324,170.4,9.719215536,0,0,0
188_NWChem_1JCH_mulliken,[H]c1c([H])c([H])c2c(c1([H]))C(=O)C3([H])(C([H])=C([H])C([H])=C([H])C3([H])(C2(=O))),18,TRUE,FALSE,6.10226,2,7.762398438,0,5.500457376,8.226565398,SP2,0.8884,4.759699219,7.553354993,161.243,161.2434,1.083462884,163.5,-0.127023696,0,0,0
188_NWChem_1JCH_mulliken,[H]c1c([H])c([H])c2c(c1([H]))C(=O)C3([H])(C([H])=C([H])C([H])=C([H])C3([H])(C2(=O))),17,TRUE,FALSE,6.10226,2,7.762398438,0,5.500457376,8.226565398,SP2,0.8884,4.759699219,7.553354993,161.2438,161.2434,1.083462758,163.5,-0.127198624,0,0,0
188_NWChem_1JCH_mulliken,[H]c1c([H])c([H])c2c(c1([H]))C(=O)C3([H])(C([H])=C([H])C([H])=C([H])C3([H])(C2(=O))),25,FALSE,FALSE,6.11042,2,7.692367188,0.001354195,5.467589665,8.188203514,SP2,0.89278,4.724683594,7.551387266,161.396,161.39615,1.084098096,163.5,-0.778167552,0,0,0
188_NWChem_1JCH_mulliken,[H]c1c([H])c([H])c2c(c1([H]))C(=O)C3([H])(C([H])=C([H])C([H])=C([H])C3([H])(C2(=O))),24,FALSE,FALSE,6.1104,2,7.692367188,0.001354195,5.467589665,8.188203514,SP2,0.89279,4.724683594,7.551387266,161.3963,161.39615,1.084097079,163.5,-0.777618535,0,0,0
188_NWChem_1JCH_mulliken,[H]c1c([H])c([H])c2c(c1([H]))C(=O)C3([H])(C([H])=C([H])C([H])=C([H])C3([H])(C2(=O))),19,TRUE,FALSE,6.11553,2,8.686421875,0,5.58343708,8.322555384,SP2,0.85931,5.221710938,7.557623913,166.6458,166.6461,1.082504857,165.5,-0.249613773,0,0,0
188_NWChem_1JCH_mulliken,[H]c1c([H])c([H])c2c(c1([H]))C(=O)C3([H])(C([H])=C([H])C([H])=C([H])C3([H])(C2(=O))),16,TRUE,FALSE,6.11545,2,8.686421875,0,5.58343708,8.322555384,SP2,0.85929,5.221710938,7.557623913,166.6464,166.6461,1.082503811,165.5,-0.250155838,0,0,0
188_NWChem_1JCH_mulliken,[H]c1c([H])c([H])c2c(c1([H]))C(=O)C3([H])(C([H])=C([H])C([H])=C([H])C3([H])(C2(=O))),23,FALSE,FALSE,6.14805,2,8.546359375,-0.001354195,5.414105505,8.121694099,SP2,0.85627,5.151679688,7.529649076,171.9538,171.9561,1.082290626,165.5,0.553985324,0,0,0
188_NWChem_1JCH_mulliken,[H]c1c([H])c([H])c2c(c1([H]))C(=O)C3([H])(C([H])=C([H])C([H])=C([H])C3([H])(C2(=O))),22,FALSE,FALSE,6.14803,2,8.546359375,-0.001354195,5.414105505,8.121694099,SP2,0.85625,5.151679688,7.529649076,171.9584,171.9561,1.082291191,165.5,0.552781043,0,0,0
200_NWChem_1JCH_mulliken,[H]C(C(=O)OC([H])([H])[H])=C([H])[H],7,FALSE,FALSE,6.18611,1,4.8850625,-0.019244927,5.25911311,7.935973458,SP2,0.89045,3.32103125,7.503223286,159.0685,159.0685,1.083428806,161,-1.580005791,0,0,0
200_NWChem_1JCH_mulliken,[H]C(C(=O)OC([H])([H])[H])=C([H])[H],8,FALSE,FALSE,6.18611,1,4.8850625,-0.019244927,5.25911311,7.935973458,SP2,0.87486,3.32103125,7.503223286,161.8905,161.8905,1.082554065,159,-0.905760602,0,0,0
200_NWChem_1JCH_mulliken,[H]C(C(=O)OC([H])([H])[H])=C([H])[H],6,FALSE,FALSE,6.15503,2,5.869125,0.019244927,6.004705109,8.816524263,SP2,0.87367,3.8130625,7.586357247,165.2833,165.2833,1.083254428,162,-4.941515594,0,0,0
201_NWChem_1JCH_mulliken,[H]C([H])=C(Cl)Cl,4,FALSE,FALSE,6.15469,1,5.869,-0.082758915,5.540352123,8.270855617,SP2,0.8732,3.813,7.522643223,168.5046,168.5046,1.080964888,178,-0.560845814,0,0,0
208_NWChem_1JCH_mulliken,[H]C(=O)N([H])[H],3,FALSE,FALSE,5.61767,2,3.698,0.049642073,7.504911369,10.56514998,SP2,0.94431,2.7275,7.916768741,191.1749,191.1749,1.104168273,191.2,-4.800095826,0,0,0
209_NWChem_1JCH_mulliken,[H]C(=O)OC([H])([H])[H],4,FALSE,FALSE,5.58331,2,3.70325,0.054067511,8.064967184,11.2029577,SP2,0.90046,2.730125,8.010433263,226.0862,226.0862,1.097360425,226.2,-5.846614364,0,0,0
60_NWChem_1JCH_mulliken,[H]C([H])=C([H])C([H])([H])[H],a6,FALSE,FALSE,6.23771,1,4.52975,0,5.184603292,7.847030815,SP2,0.90714,3.143375,7.500172195,153.2648,153.2648,1.085802468,157,-1.464683657,0,0,0
60_NWChem_1JCH_mulliken,[H]C([H])=C([H])C([H])([H])[H],a4,FALSE,FALSE,6.07367,2,5.1585,0,5.250143567,7.925377204,SP2,0.89025,3.45775,7.519870149,153.8063,153.8063,1.08670838,151.9,-5.060689418,0,0,0
60_NWChem_1JCH_mulliken,[H]C([H])=C([H])C([H])([H])[H],a5,FALSE,FALSE,6.23771,1,4.52975,0,5.184603292,7.847030815,SP2,0.89648,3.143375,7.500172195,159.7275,159.7275,1.083613999,153.5,-1.914003839,0,0,0
61_NWChem_1JCH_mulliken,[H]C([H])=C([H])[H],a3,FALSE,FALSE,6.20333,1,3.901,0,5.162577419,7.820673744,SP2,0.89834,2.829,7.498588172,157.7421,157.7421,1.084342382,156.2,-1.759964401,0,0,0
77_NWChem_1JCH_mulliken,[H]C([H])=C([H])C([H])=C([H])[H],a7,FALSE,FALSE,6.05152,2,5.956,0,5.438883014,8.150323512,SP2,0.90166,3.8565,7.549559471,152.5333,152.5333,1.087203744,152.7,-4.296973917,0,0,0
77_NWChem_1JCH_mulliken,[H]C([H])=C([H])C([H])=C([H])[H],a6,FALSE,FALSE,6.24763,1,4.9285,0,5.216140249,7.884745106,SP2,0.90538,3.34275,7.502119417,156.1271,156.1271,1.084833075,154.9,-1.642285749,0,0,0
77_NWChem_1JCH_mulliken,[H]C([H])=C([H])C([H])=C([H])[H],a5,FALSE,FALSE,6.24763,1,4.9285,0,5.216140249,7.884745106,SP2,0.8938,3.34275,7.502119417,160.6603,160.6603,1.082807833,159.2,-1.532214667,0,0,0
78_NWChem_1JCH_mulliken,[H]c1c([H])c([H])c(c([H])c1([H]))C([H])=C([H])[H],8,FALSE,FALSE,6.08757,2,7.4366875,0.012098012,5.498120708,8.220723812,SP2,0.90536,4.59684375,7.553274529,151.9878,151.9878,1.087108035,154.5,-7.667993848,0,0,0
78_NWChem_1JCH_mulliken,[H]c1c([H])c([H])c(c([H])c1([H]))C([H])=C([H])[H],9,FALSE,FALSE,6.25238,1,5.66884375,-0.012098012,5.220467224,7.889917423,SP2,0.91137,3.712921875,7.502228681,154.449,154.449,1.083605727,154,-0.737779701,0,0,0
78_NWChem_1JCH_mulliken,[H]c1c([H])c([H])c(c([H])c1([H]))C([H])=C([H])[H],10,FALSE,FALSE,6.25238,1,5.66884375,-0.012098012,5.220467224,7.889917423,SP2,0.89229,3.712921875,7.502228681,161.7795,161.7795,1.082676231,160,-2.926739946,0,0,0
79_NWChem_1JCH_mulliken,[H]C([H])=C([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],a9,FALSE,FALSE,6.08547,2,7.04475,0,5.314614942,8.002327575,SP2,0.90205,4.400875,7.524845598,149.8467,149.8467,1.089617718,150.1,-7.948456633,0,0,0
79_NWChem_1JCH_mulliken,[H]C([H])=C([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],a8,FALSE,FALSE,6.26222,1,5.472875,0,5.190350028,7.853905313,SP2,0.90339,3.6149375,7.500329544,154.5172,154.5172,1.083486669,153.3,-0.943017745,0,0,0
79_NWChem_1JCH_mulliken,[H]C([H])=C([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],a7,FALSE,FALSE,6.26222,1,5.472875,0,5.190350028,7.853905313,SP2,0.89974,3.6149375,7.500329544,158.1045,158.1045,1.083743519,157.2,-2.678926897,0,0,0
80_NWChem_1JCH_mulliken,[H]C#CC([H])=C([H])[H],a7,FALSE,FALSE,6.20513,1,4.715125,0,5.277610572,7.959013194,SP2,0.88778,3.2360625,7.505909388,161.8217,161.8217,1.0828756,165,-0.773013287,0,0,0
80_NWChem_1JCH_mulliken,[H]C#CC([H])=C([H])[H],a6,FALSE,FALSE,6.20513,1,4.715125,0,5.277610572,7.959013194,SP2,0.8921,3.2360625,7.505909388,162.0832,162.0832,1.082599625,160.7,-1.691368063,0,0,0
80_NWChem_1JCH_mulliken,[H]C#CC([H])=C([H])[H],a5,FALSE,FALSE,6.0851,2,5.52925,0,5.828958883,8.614412351,SP2,0.88086,3.643125,7.60775332,163.058,163.058,1.086600628,160.5,-4.53471369,0,0,0
81_NWChem_1JCH_mulliken,[H]C(=C(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H],a6,FALSE,FALSE,6.14143,2,6.428,0,5.294253374,7.978037427,SP2,0.90443,4.0925,7.523050533,150.0551,150.0551,1.088299058,151.9,-8.553642151,0,0,0
82_NWChem_1JCH_mulliken,[H]C(=C(C([H])([H])[H])C([H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],a9,FALSE,FALSE,6.18354,2,8.31425,0,5.35889099,8.0551065,SP2,0.89953,5.035625,7.528033095,149.4845,149.4845,1.088364328,148,-11.22659912,0,0,0
83_NWChem_1JCH_mulliken,[H]C([H])=C(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],a11,FALSE,FALSE,6.28283,1,7.05675,0,5.218160588,7.887160216,SP2,0.91087,4.406875,7.502078188,154.7465,154.7503,1.079654545,151.9,-2.574985483,0,0,0
83_NWChem_1JCH_mulliken,[H]C([H])=C(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],a12,FALSE,FALSE,6.28283,1,7.05675,0,5.218160588,7.887160216,SP2,0.9109,4.406875,7.502078188,154.7541,154.7503,1.079651999,151.9,-2.571929807,0,0,0
85_NWChem_1JCH_mulliken,[H]C([H])=C=C([H])[H],a7,FALSE,FALSE,6.29251,1,4.4045,0,5.27037812,7.949540887,SP2,0.88266,3.08075,7.505697022,170.0235,170.0574,1.08493769,167.8,-1.315402392,0,0,0
85_NWChem_1JCH_mulliken,[H]C([H])=C=C([H])[H],a4,FALSE,FALSE,6.29253,1,4.4045,0,5.27037812,7.949540887,SP2,0.88266,3.08075,7.505697022,170.0509,170.0574,1.084911902,167.8,-1.306536813,0,0,0
85_NWChem_1JCH_mulliken,[H]C([H])=C=C([H])[H],a6,FALSE,FALSE,6.29251,1,4.4045,0,5.27037812,7.949540887,SP2,0.88265,3.08075,7.505697022,170.1043,170.0574,1.084886946,167.8,-1.284584774,0,0,0
87_NWChem_1JCH_mulliken,[H]C1=C([H])C1([H])([H]),a6,FALSE,TRUE,6.10018,2,4.7715,0,5.328249403,8.018586225,SP2,0.89141,3.26425,7.525170157,232.613,232.613,1.075340003,228.2,55.28925591,0,0,0
88_NWChem_1JCH_mulliken,[H]C1=C([H])C([H])([H])C1([H])([H]),a5,FALSE,TRUE,6.10498,2,5.497,0,5.299962077,7.984848739,SP2,0.90317,3.627,7.523274398,170.4911,170.4911,1.083290889,168.6,25.55280408,0,0,0
89_NWChem_1JCH_mulliken,[H]C1=C([H])C([H])([H])C([H])([H])C1([H])([H]),a10,FALSE,FALSE,6.11176,2,6.2225,0,5.297773892,7.982238025,SP2,0.89691,3.98975,7.523216679,162.7935,162.7935,1.083601413,161.6,7.829271837,0,0,0
90_NWChem_1JCH_mulliken,[H]C1=C([H])C([H])([H])C([H])([H])C([H])([H])C1([H])([H]),a7,FALSE,FALSE,6.11946,2,6.58525,0,5.297702891,7.982153311,SP2,0.89802,4.171125,7.52321596,156.0545,156.0545,1.086567676,158.4,-3.544410466,0,0,0
91_NWChem_1JCH_mulliken,[H]C1=C([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])([H]),a10,FALSE,FALSE,6.1149,2,6.948,0,5.297701982,7.982152227,SP2,0.89396,4.3525,7.523215957,154.5013,154.5013,1.086743625,156.2,-6.524097858,0,0,0
92_NWChem_1JCH_mulliken,[H]C1=C([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])([H]),a13,FALSE,FALSE,6.1133,2,7.129375,0,5.297701979,7.982152223,SP2,0.89763,4.4431875,7.523215957,150.4357,151.3676,1.088509186,156,-11.35046779,0,0,0
92_NWChem_1JCH_mulliken,[H]C1=C([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])([H]),a14,FALSE,FALSE,6.12065,2,7.129375,0,5.297701979,7.982152223,SP2,0.89745,4.4431875,7.523215957,152.2995,151.3676,1.087936033,156,-10.32520967,0,0,0
94_NWChem_1JCH_mulliken,[H]C=1C([H])=C([H])C([H])([H])C=1([H]),a9,FALSE,FALSE,6.10475,2,6.39125,0,5.467517162,8.184365242,SP2,0.8996,4.074125,7.551321302,165.0961,165.0961,1.081858055,163.9,10.69530926,0,0,0
94_NWChem_1JCH_mulliken,[H]C=1C([H])=C([H])C([H])([H])C=1([H]),a8,FALSE,FALSE,6.11916,2,6.335,0,5.355901719,8.05154487,SP2,0.8938,4.046,7.527016207,171.9318,171.9318,1.080676051,169.1,10.91391999,0,0,0
96_NWChem_1JCH_mulliken,[H]C1=C([H])C([H])=C([H])C([H])([H])C([H])=C1([H]),a12,FALSE,FALSE,6.08792,2,7.173,0,5.469708784,8.18696984,SP2,0.89517,4.465,7.551377761,154.5055,154.50675,1.086614838,153.6,-5.490934819,0,0,0
96_NWChem_1JCH_mulliken,[H]C1=C([H])C([H])=C([H])C([H])([H])C([H])=C1([H]),a13,FALSE,FALSE,6.08792,2,7.173,0,5.469708784,8.18696984,SP2,0.89517,4.465,7.551377761,154.508,154.50675,1.086614451,153.6,-5.489944106,0,0,0
96_NWChem_1JCH_mulliken,[H]C1=C([H])C([H])=C([H])C([H])([H])C([H])=C1([H]),a14,FALSE,FALSE,6.11068,2,7.201125,0,5.495390944,8.217481736,SP2,0.89521,4.4790625,7.553177779,154.7251,154.72585,1.086102861,155.2,-5.887019903,0,0,0
96_NWChem_1JCH_mulliken,[H]C1=C([H])C([H])=C([H])C([H])([H])C([H])=C1([H]),a15,FALSE,FALSE,6.11068,2,7.201125,0,5.495390944,8.217481736,SP2,0.89521,4.4790625,7.553177779,154.7266,154.72585,1.086102565,155.2,-5.886039179,0,0,0
96_NWChem_1JCH_mulliken,[H]C1=C([H])C([H])=C([H])C([H])([H])C([H])=C1([H]),a11,FALSE,FALSE,6.12253,2,7.11675,0,5.355970822,8.051627207,SP2,0.89019,4.436875,7.527016894,159.4071,159.40805,1.085211149,159.4,-2.008881717,0,0,0
